Game;Time;Subject;Group;GrSubject;Type;Gain;Penalty;x;s1;s2;s3;AcceptAdvice;CalcCount;CalcAdviceCount;UseHelp;
11;4;2;1;2;9;5,711124361;1,337072808;40,67708333;2;100;3;0;3;12;;
11;4;1;1;1;1;7,273216867;-0,381192491;46,5;85;8,53125;21,46875;1;0;2;;
11;5;1;1;1;1;5,169467116;0,296097432;28,87239583;57;0;58;0;0;1;;
11;5;3;1;3;25;9,136895545;-1,284082886;36,66666667;27,6171875;38,3828125;49;1;0;1;;
11;5;2;1;2;9;6,436811121;0,987985453;46,12760417;2;100;3;0;0;0;;
11;6;2;1;2;9;8,261825987;0,470298611;67,25;2;100;3;0;0;0;;
11;6;1;1;1;1;4,04458227;-0,473868056;11,75;12;60;43;0;1;1;;
11;6;3;1;3;25;7,590287722;0,003569444;32,66666667;21,25;41,75;52;1;0;1;;
11;7;1;1;1;1;3,272319657;-0,006333333;9,666666667;30;50;25;0;1;0;;
11;7;3;1;3;25;7,237265551;-0,142666667;25,33333333;-3;70;48;1;2;2;;
11;7;2;1;2;9;8,924771726;0,149;73,33333333;2;100;3;0;0;0;;
11;8;3;1;3;25;7,063589147;-0,183666667;22,33333333;3;63;49;0;1;1;;
11;8;1;1;1;1;4,131506738;0,071666667;16,66666667;45;45;15;0;3;3;;
11;8;2;1;2;9;8,738612032;0,112;69,33333333;2;100;3;0;0;0;;
11;9;1;1;1;1;7,396629241;-1,125;38,33333333;50;40;15;0;0;0;;
11;9;2;1;2;9;6,697393194;0,830333333;47,66666667;2;100;13;0;0;1;;
11;9;3;1;3;25;6,823385501;0,294666667;25,66666667;63;3;49;0;0;1;;
11;10;3;1;3;25;6,65053954;0,490888889;26;58;-3;60;0;1;0;;
11;10;2;1;2;9;6,551135449;0,842555556;45,66666667;2;100;3;0;1;0;;
11;10;1;1;1;1;7,470761991;-1,333444444;36,66666667;50;40;15;0;0;0;;
11;11;3;1;3;25;7,063598885;0,031;25,33333333;30;30;55;0;2;1;;
11;11;1;1;1;1;6,220240703;-0,534;31,33333333;50;45;20;0;1;1;;
11;11;2;1;2;9;7,702689083;0,503;58,33333333;14;100;1;0;0;1;;
11;12;3;1;3;25;8,420760866;0,411;53;0;25;90;0;3;1;;
11;12;1;1;1;1;4,868019514;0,231;25;50;45;20;0;0;1;;
11;12;2;1;2;9;7,424329983;-0,642;37;25;41;49;0;0;1;;
11;13;1;1;1;1;5,130906825;0,097222222;26,33333333;44;41;30;0;1;1;;
11;13;2;1;2;9;6,997756996;-0,314444444;35,66666667;25;41;49;0;0;0;;
11;13;3;1;3;25;8,614538644;0,217222222;53;10;25;80;0;1;0;;
11;14;3;1;3;25;7,919608195;0,466888889;45,33333333;10;25;80;0;2;0;;
11;14;1;1;1;1;6,237524228;-0,321444444;34;43;41;31;0;0;1;;
11;14;2;1;2;9;6,828756996;-0,145444444;35,66666667;49;41;25;0;0;0;;
11;15;2;1;2;9;6,653328118;0,005;35,33333333;25;41;49;0;0;0;;
11;15;3;1;3;25;8,277397845;-0,011;43,33333333;41;25;49;0;1;2;;
11;15;1;1;1;1;6,104100927;0,006;36,33333333;43;40;32;0;1;1;;
11;16;3;1;3;25;7,752360787;0,057888889;36;41;25;49;0;1;0;;
11;16;1;1;1;1;6,803447737;-0,070444444;44,33333333;43;38;34;0;1;1;;
11;16;2;1;2;9;6,595520312;0,012555556;34,66666667;49;41;25;0;0;0;;
11;17;2;1;2;9;6,726114403;0,006888889;36,33333333;49;41;25;0;0;0;;
11;17;1;1;1;1;6,44859232;-0,150444444;38,66666667;42;38;35;0;2;1;;
11;17;3;1;3;25;7,918702193;0,143555556;40;25;30;60;0;1;1;;
11;18;3;1;3;25;7,981705071;0,142333333;41;20;35;60;0;1;0;;
11;18;1;1;1;1;6,33008067;-0,165666667;37;42;35;38;0;0;1;;
11;18;2;1;2;9;6,75899665;0,023333333;37;49;41;25;0;0;0;;
11;19;1;1;1;1;6,512167157;-0,135125;39,66666667;50;30,25;34,75;1;0;2;;
11;19;3;1;3;25;7,877150477;0,1799375;39,91666667;20;35;60;0;0;0;;
11;19;2;1;2;9;6,709395508;-0,0448125;35,41666667;49;41;25;0;0;0;;
11;20;2;1;2;9;8,640965809;-0,476;57,66666667;49;41;25;0;0;0;;
11;20;1;1;1;1;6,192157622;-0,22;34,66666667;50;32;33;0;1;1;;
11;20;3;1;3;25;6,208105059;0,696;22,66666667;5;100;10;0;1;0;;
11;21;1;1;1;1;8,268608299;-0,165111111;64,66666667;45;50;20;0;0;2;;
11;21;2;1;2;9;6,739568682;-0,336444444;32;49;41;25;0;0;0;;
11;21;3;1;3;25;6,08125033;0,501555556;18,33333333;100;5;10;0;1;0;;
11;22;3;1;3;25;7,259745211;0,043222222;28,33333333;35;40;40;0;1;0;;
11;22;2;1;2;9;7,293624797;-0,036444444;43,66666667;49;41;25;0;0;0;;
11;22;1;1;1;1;6,640027358;-0,006777778;43;45;50;20;0;0;1;;
11;23;2;1;2;9;7,118774428;-0,336444444;37;49;41;25;0;0;0;;
11;23;1;1;1;1;6,316878704;-0,206777778;36,33333333;45;50;20;0;0;0;;
11;23;3;1;3;25;7,621743587;0,543222222;41,66666667;15;20;80;0;2;0;;
11;24;3;1;3;25;7,61007692;0,554888889;41,66666667;15;20;80;0;0;0;;
11;24;2;1;2;9;7,004772563;-0,346444444;35,33333333;49;41;25;0;0;0;;
11;24;1;1;1;1;6,453442443;-0,208444444;38;50;45;20;0;1;1;;
11;25;3;1;3;25;8,377711376;-0,011111111;45;10;60;45;0;1;0;;
11;25;2;1;2;9;8,114608299;-0,011111111;56,66666667;10;60;45;0;0;0;;
11;25;1;1;1;1;3,763716675;0,022222222;13,33333333;20;50;45;0;1;1;;
11;26;2;1;2;9;8,306623863;0;60;10;60;45;0;0;0;;
11;26;3;1;3;25;8,366600265;0;45;10;60;45;0;4;0;;
11;26;1;1;1;1;3,31662479;0;10;10;60;45;0;1;0;;
11;27;3;1;3;25;8,660254038;0;50;0;65;50;0;1;0;;
11;27;1;1;1;1;1;0;0;0;65;50;0;1;0;;
11;27;2;1;2;9;8,602325267;0;65;0;65;50;0;5;0;;
11;28;3;1;3;25;7,745966692;0;35;0;80;35;0;1;0;;
11;28;1;1;1;1;1;0;0;0;80;35;0;0;0;;
11;28;2;1;2;9;9,433981132;0;80;0;80;35;0;1;0;;
11;29;3;1;3;25;8,366600265;0;45;0;70;45;0;1;0;;
11;29;2;1;2;9;8,888194417;0;70;0;70;45;0;0;0;;
11;29;1;1;1;1;1;0;0;0;70;45;0;0;0;;
11;30;2;1;2;9;8,678255489;0,001222222;66,33333333;0;68;47;0;1;0;;
11;30;3;1;3;25;8,582706571;0,000222222;48,66666667;0;65;50;0;1;0;;
11;30;1;1;1;1;1,001444444;-0,001444444;0;0;66;49;0;0;0;;
11;31;3;1;3;25;8,660254038;0;50;0;65;50;0;0;0;;
11;31;1;1;1;1;1;0;0;0;65;50;0;0;0;;
11;31;2;1;2;9;8,602325267;0;65;0;65;50;0;0;0;;
11;32;2;1;2;9;8,602325267;0;65;0;65;50;0;0;0;;
11;32;1;1;1;1;1;0;0;0;65;50;0;0;0;;
11;32;3;1;3;25;8,660254038;0;50;0;65;50;0;0;0;;
12;1;1;1;1;1;6,525467972;0,01925;41,83333333;49;33;33;1;0;0;;
12;1;3;1;3;25;7,604877794;-0,033;32,33333333;42,5;42,5;30;1;0;0;;
12;1;2;1;2;9;7,045522862;0,01375;40,83333333;34;47;34;1;0;0;;
12;2;2;1;2;9;7,50277888;0,047055556;48;40;60;15;0;0;4;;
12;2;1;1;1;1;6,67493923;-0,016611111;43,33333333;49;41;25;0;0;0;;
12;2;3;1;3;25;6,934549504;-0,030444444;22,66666667;41;43;28;0;1;1;;
12;3;2;1;2;9;7,708411137;0,037555556;51;35;65;15;0;0;0;;
12;3;3;1;3;25;6,876549504;0,027555556;22,66666667;40;40;35;0;1;1;;
12;3;1;1;1;1;6,57151821;-0,065111111;41,33333333;49;48;18;0;0;2;;
12;4;1;1;1;1;6,949080339;0,399388889;53;90;25;0;0;0;9;;
12;4;3;1;3;25;6,562363813;-0,344111111;13,66666667;37;40;27;0;1;0;;
12;4;2;1;2;9;7,381031436;-0,055277778;44,66666667;32;69;14;1;0;1;;
12;5;3;1;3;25;6,436095324;-0,298777778;12,66666667;45;46;24;0;1;0;;
12;5;2;1;2;9;7,67074447;0,075222222;51;29;72;14;0;1;3;;
12;5;1;1;1;1;7,010622583;0,223555556;51,33333333;80;35;0;0;0;5;;
12;6;1;1;1;1;5,903082575;-0,365333333;29,66666667;49;41;25;0;0;1;;
12;6;3;1;3;25;6,836967177;-0,005666667;21,66666667;20;20;35;0;0;0;;
12;6;2;1;2;9;7,331813339;0,371;50,33333333;20;90;5;0;1;0;;
12;7;3;1;3;25;7,054730662;0,133222222;26,66666667;10;20;40;0;0;0;;
12;7;2;1;2;9;7,29705924;0,074055556;45,33333333;25;75;15;0;1;0;;
12;7;1;1;1;1;5,592442585;-0,207277778;28;49;41;25;0;0;9;;
12;8;2;1;2;9;7,21292445;0,489888889;50,33333333;15;100;0;0;1;13;;
12;8;1;1;1;1;5,688757263;-0,789777778;23;49;41;25;0;0;0;;
12;8;3;1;3;25;7,003078545;0,299888889;28,33333333;5;10;60;0;0;0;;
12;9;2;1;2;9;6,742827281;0,161277778;38,66666667;0;70;0;0;0;0;;
12;9;1;1;1;1;4,679787832;-0,320888889;18;49;41;25;0;0;0;;
12;9;3;1;3;25;6,911456701;0,159611111;25;5;5;50;0;0;0;;
12;10;2;1;2;9;6,683385539;0,098944444;37;0;50;0;0;0;2;;
12;10;1;1;1;1;4,704691042;-0,085888889;20,33333333;49;41;25;0;0;3;;
12;10;3;1;3;25;7,084123367;-0,013055556;25;12;20;50;0;0;0;;
12;11;3;1;3;25;7,141754043;0,274444444;30;20;8;50;0;0;0;;
12;11;2;1;2;9;6,747392181;-0,014388889;36,33333333;30;60;15;0;1;1;;
12;11;1;1;1;1;6,09100745;-0,260055556;33;49;41;25;0;0;0;;
12;12;3;1;3;25;6,505639219;0,077166667;18,33333333;8;8;30;0;0;0;;
12;12;2;1;2;9;6,703836626;0,029166667;36,33333333;10;60;0;0;3;0;;
12;12;1;1;1;1;4,936792249;-0,106333333;22,33333333;49;41;25;0;0;0;;
12;13;2;1;2;9;7,339281462;0,031833333;45,33333333;35;65;15;0;0;0;;
12;13;3;1;3;25;7,103619551;0,084333333;26,66666667;20;30;40;0;0;0;;
12;13;1;1;1;1;6,088324289;-0,116166667;34,66666667;49;41;25;0;0;0;;
12;14;3;1;3;25;6,717800511;0,1135;21,66666667;10;10;30;0;0;0;;
12;14;1;1;1;1;5,201561385;-0,135333333;24,66666667;49;41;25;0;0;0;;
12;14;2;1;2;9;6,882271726;0,021833333;38,66666667;15;65;10;0;2;0;;
12;15;1;1;1;1;5,412851814;0,273388889;31,33333333;49;41;25;0;0;0;;
12;15;2;1;2;9;4,154109301;0,641722222;14;0;0;115;0;3;0;;
12;15;3;1;3;25;10,48938219;-0,915111111;66,66666667;45;1;60;0;0;0;;
12;16;2;1;2;9;7,882534637;-0,201388889;50;70;45;0;0;1;0;;
12;16;3;1;3;25;5,513302005;0,402777778;10;20;60;30;0;0;0;;
12;16;1;1;1;1;7,572503685;-0,201388889;53,33333333;70;45;0;0;0;0;;
12;17;2;1;2;9;6,88263847;-0,249388889;35;70;45;0;0;0;0;;
12;17;1;1;1;1;7,620503685;-0,249388889;53,33333333;70;45;0;0;0;0;;
12;17;3;1;3;25;5,501222222;0,498777778;11;20;15;33;0;0;0;;
12;18;3;1;3;25;5,827648377;0,880555556;20;10;15;60;0;0;0;;
12;18;2;1;2;9;7,218822755;-0,461111111;36,66666667;65;50;0;0;0;1;;
12;18;1;1;1;1;7,443213613;-0,419444444;48,33333333;70;45;0;0;2;0;;
12;19;1;1;1;1;7,518441094;-0,736111111;45;70;45;0;0;0;0;;
12;19;3;1;3;25;4,371517585;0,951388889;3,333333333;0;0;30;0;0;0;;
12;19;2;1;2;9;6,972989422;-0,215277778;36,66666667;65;65;-20;0;1;0;;
12;20;2;1;2;9;6,858325408;0,930555556;51,66666667;115;0;0;0;1;0;;
12;20;1;1;1;1;6,248892574;1,122222222;53,33333333;0;115;0;0;0;0;;
12;20;3;1;3;25;7,968857561;-2,052777778;10;45;40;30;0;0;0;;
12;21;2;1;2;9;10,24930131;-0,640277778;83,33333333;0;115;0;0;1;0;;
12;21;1;1;1;1;4,426216675;-0,640277778;13,33333333;0;115;0;0;0;0;;
12;21;3;1;3;25;4,635524228;1,280555556;10;40;20;30;0;0;0;;
12;22;1;1;1;1;9,990780903;-0,451388889;90;115;0;0;0;0;0;;
12;22;3;1;3;25;5,013302005;0,902777778;10;40;40;30;0;0;0;;
12;22;2;1;2;9;5,177204515;-0,451388889;13,33333333;115;0;0;0;0;0;;
12;23;3;1;3;25;6,646092821;0,062111111;20;30;30;30;0;0;0;;
12;23;1;1;1;1;6,9027672;-0,145055556;44,66666667;49;41;25;0;0;0;;
12;23;2;1;2;9;7,058483984;0,082944444;42;55;55;5;0;0;0;;
12;24;1;1;1;1;6,844426155;-0,136222222;44;49;41;25;0;0;0;;
12;24;2;1;2;9;6,992123367;0,078944444;41;43;52;5;0;0;0;;
12;24;3;1;3;25;6,894940094;0,057277778;23,33333333;40;30;40;0;0;0;;
12;25;3;1;3;25;6,847884538;0,104333333;23,33333333;30;30;40;0;0;0;;
12;25;1;1;1;1;6,923878311;-0,166166667;44,66666667;49;41;25;0;0;0;;
12;25;2;1;2;9;6,842271726;0,061833333;38,66666667;55;45;5;0;1;0;;
12;26;3;1;3;25;6,51998171;0,188222222;20;20;20;35;0;0;0;;
12;26;1;1;1;1;6,822851543;-0,316444444;41,33333333;49;41;25;0;0;0;;
12;26;2;1;2;9;6,895546946;0,128222222;40,33333333;55;60;0;0;0;2;;
12;27;3;1;3;25;5,248613803;0,524888889;8,333333333;0;0;0;0;0;0;;
12;27;1;1;1;1;6,532378704;-0,422277778;36,33333333;49;41;25;0;0;0;;
12;27;2;1;2;9;6,505735349;-0,102611111;32;60;55;0;0;0;1;;
12;28;3;1;3;25;5,287502692;0,486;8,333333333;0;0;0;0;0;0;;
12;28;1;1;1;1;6,1393094;-0,423833333;31,66666667;49;41;25;0;0;0;;
12;28;2;1;2;9;6,819878311;-0,062166667;36,66666667;46;69;0;0;1;0;;
12;29;3;1;3;25;5,46528047;0,308222222;8,333333333;70;0;0;0;0;0;;
12;29;1;1;1;1;7,817413673;-0,468944444;53;49;41;25;0;0;0;;
12;29;2;1;2;9;6,743382837;0,160722222;38,66666667;40;75;0;0;0;0;;
12;30;2;1;2;9;6,862328118;-0,204;35,33333333;50;65;0;0;0;0;;
12;30;1;1;1;1;9,006900548;-0,502;71,33333333;49;41;25;0;0;0;;
12;30;3;1;3;25;5,067502692;0,706;8,333333333;115;0;0;0;0;0;;
12;31;3;1;3;25;4,550755573;0,613222222;1,666666667;25;0;10;0;0;0;;
12;31;1;1;1;1;6,785153268;-0,408111111;39,66666667;49;66;0;0;0;0;;
12;31;2;1;2;9;7,688425885;-0,205111111;47;45;75;-5;0;4;0;;
12;32;1;1;1;1;-9993,796079;9999,511556;31,66666667;50;65;0;0;0;1;;
12;32;3;1;3;25;-20000,78956;10000,78956;-1,666666667;0;0;1;0;0;0;;
12;32;2;1;2;9;-9992,215574;9999,698889;47;45;76;-6;0;0;0;;
12;33;3;1;3;25;6,165411819;-0,110111111;11,66666667;45;45;10;0;0;0;;
12;33;1;1;1;1;6,863866925;0,016055556;46,33333333;49;41;25;0;0;0;;
12;33;2;1;2;9;7,71619412;0,094055556;52;45;70;0;0;1;0;;
12;34;2;1;2;9;7,677305231;0,132944444;52;45;70;0;0;0;0;;
12;34;1;1;1;1;6,908311369;-0,028388889;46,33333333;49;41;25;0;0;0;;
12;34;3;1;3;25;6,429110876;-0,104555556;15;45;45;20;0;0;0;;
12;35;1;1;1;1;6,650573765;-0,144166667;41,33333333;49;41;25;0;0;0;;
12;35;2;1;2;9;7,343053499;0,1625;47,33333333;45;71;-1;0;0;0;;
12;35;3;1;3;25;6,316481209;-0,018333333;14,66666667;30;30;20;0;0;0;;
12;36;1;1;1;1;6,682573765;-0,176166667;41,33333333;49;41;25;0;0;0;;
12;36;2;1;2;9;7,375357167;0,2185;48,66666667;45;75;-5;0;0;0;;
12;36;3;1;3;25;6,233725207;-0,042333333;13,33333333;30;30;20;0;0;0;;
12;37;1;1;1;1;6,643129321;-0,136722222;41,33333333;49;41;25;0;0;0;;
12;37;3;1;3;25;6,337444209;-0,012888889;15;30;30;20;0;0;0;;
12;37;2;1;2;9;7,333703662;0,149611111;47;45;70;0;0;0;0;;
12;38;2;1;2;9;7,536538662;0,889611111;62;0;115;0;0;0;0;;
12;38;1;1;1;1;5,674851269;-0,446722222;26,33333333;49;41;25;0;0;0;;
12;38;3;1;3;25;6,767444209;-0,442888889;15;30;30;20;0;0;0;;
12;39;2;1;2;9;7,639586818;0,084833333;50,66666667;25;95;-5;0;7;7;;
12;39;3;1;3;25;5,719967375;0,335333333;11,66666667;12;12;40;0;0;0;;
12;39;1;1;1;1;6,475467375;-0,420166667;35,66666667;70;45;0;0;0;0;;
12;40;3;1;3;25;6,56598171;0,142222222;20;12;12;40;0;0;0;;
12;40;2;1;2;9;7,16469464;0,494722222;49,66666667;24;96;-5;0;0;0;;
12;40;1;1;1;1;6,052970048;-0,636944444;28,33333333;49;41;25;0;0;2;;
12;41;1;1;1;1;4,929891511;0,361611111;27;70;70;-25;0;1;0;;
12;41;2;1;2;9;8,919880823;-0,317555556;65;-5;80;-5;0;7;1;;
12;41;3;1;3;25;5,36696203;-0,044055556;3,333333333;16;45;40;0;0;1;;
12;42;1;1;1;1;-10003,88486;10014,26111;106,6666667;300;15;-200;0;0;0;;
12;42;3;1;3;25;-19992,70694;9992,706944;-55;25;25;40;0;0;0;;
12;42;2;1;2;9;-9986,031944;9993,031944;40;-5;80;-5;0;0;0;;
12;43;3;1;3;25;-19992,76961;9992,769611;-53,66666667;25;25;40;0;0;0;;
12;43;1;1;1;1;-10003,8368;10014,27711;108;300;15;-200;0;0;0;;
12;43;2;1;2;9;-9985,953278;9992,953278;40;-1;80;-1;0;0;0;;
12;44;1;1;1;1;-10004,73935;10015,275;110;300;15;-200;0;0;0;;
12;44;2;1;2;9;-9980,380002;9986,625;30;30;75;10;0;0;0;;
12;44;3;1;3;25;-19998,1;9998,1;-25;0;0;115;0;0;0;;
12;45;3;1;3;25;-19992,76528;9992,765278;-66,66666667;0;0;0;0;0;0;;
12;45;2;1;2;9;-9989,02362;9992,765278;5;0;0;0;0;0;0;;
12;45;1;1;1;1;-10004,41957;10014,46944;100;300;15;-200;0;0;0;;
12;46;3;1;3;25;-19988,19722;9988,197222;-28,33333333;0;115;0;0;0;0;;
12;46;1;1;1;1;-10005,31401;10015,36389;100;300;15;-200;0;0;0;;
12;46;2;1;2;9;-9989,204711;9996,438889;43,33333333;0;0;115;0;0;0;;
12;47;2;1;2;9;-9989,204711;9996,438889;43,33333333;0;0;115;0;0;0;;
12;47;3;1;3;25;-19988,19722;9988,197222;-28,33333333;0;115;0;0;2;0;;
12;47;1;1;1;1;-10005,31401;10015,36389;100;300;15;-200;0;0;0;;
13;1;1;1;1;1;6,704191043;0,187833333;46,5;70;22,5;22,5;1;0;0;;
13;1;3;1;3;25;7,884360237;-0,042166667;36,5;32,5;32,5;50;1;0;0;;
13;1;2;1;2;9;6,548790904;-0,145666667;32;37;41;37;1;0;0;;
13;2;1;1;1;1;7,076316038;-0,175229167;46,625;55;26,625;33,375;1;0;2;;
13;2;3;1;3;25;7,94333215;0,188395833;41,125;35,875;14,125;65;1;0;8;;
13;2;2;1;2;9;6,033963956;-0,013166667;27,25;49;41;25;0;2;0;;
13;3;3;1;3;25;8,119518084;-0,4771199;33,40625;45;40;30;0;5;14;;
13;3;1;1;1;1;6,911562495;0,4595523;53,33333333;90;3,78125;21,21875;1;0;12;;
13;3;2;1;2;9;6,086563515;0,0175676;28,26041667;25;41;49;0;2;0;;
13;4;1;1;1;1;7,031777778;-0,031777778;48;55;30,5;29,5;1;0;11;;
13;4;3;1;3;25;7,585901904;0,040805556;33,16666667;40;30;45;0;1;0;;
13;4;2;1;2;9;6,55374575;-0,009027778;33,83333333;49;41;25;0;1;0;;
13;5;3;1;3;25;7,405081238;-0,005756944;29,75;48,125;31,875;35;1;0;2;;
13;5;1;1;1;1;7,218149022;-0,004157986;51,04166667;56;29,75;29,25;1;0;6;;
13;5;2;1;2;9;6,563389667;0,009914931;34,20833333;49;41;25;0;0;0;;
13;6;3;1;3;25;7,442343262;0,069453016;31,42708333;35;35;45;0;3;1;;
13;6;1;1;1;1;6,9980102;0,0019898;48;60;30,71875;24,28125;1;0;3;;
13;6;2;1;2;9;6,747737947;-0,071442817;35,57291667;49;41;25;0;2;0;;
13;7;2;1;2;9;6,975649845;0,0005;39,66666667;49;41;25;0;0;0;;
13;7;1;1;1;1;6,866299259;0,0015;46,16666667;47;35,5;32,5;1;0;7;;
13;7;3;1;3;25;7,361800722;-0,002;29,16666667;42,5;42,5;30;0;2;0;;
13;8;3;1;3;25;6,988526717;-0,075375;22,79166667;43,375;33,625;38;1;0;1;;
13;8;1;1;1;1;7,558142562;0,302625;60,79166667;90;19,625;5,375;1;0;4;;
13;8;2;1;2;9;6,584660374;-0,22725;31,41666667;49;41;25;0;0;0;;
13;9;2;1;2;9;5,761809542;-0,066416667;23,4375;49;41;25;0;0;0;;
13;9;3;1;3;25;7,128879658;-0,234588542;22,53125;58,09375;18,90625;38;1;1;2;;
13;9;1;1;1;1;8,067462393;0,301005208;69,03125;100;10,40625;4,59375;1;0;1;;
13;10;1;1;1;1;7,902070965;0,033050069;61,96614583;85;15;10;0;20;5;;
13;10;3;1;3;25;7,415894374;0,111832153;31,66666667;51,8984375;3,1015625;60;1;0;6;;
13;10;2;1;2;9;5,502168927;-0,144882222;19,70052083;49;41;25;0;0;0;;
13;11;2;1;2;9;5,767729673;0,063222222;25;49;41;25;0;0;0;;
13;11;3;1;3;25;7,454225907;-0,083111111;29,33333333;58;19;38;1;7;1;;
13;11;1;1;1;1;7,832923771;0,019888889;60,66666667;75;15;25;0;6;10;;
13;12;2;1;2;9;5,970733962;0,043138889;27,16666667;49;41;25;0;0;0;;
13;12;3;1;3;25;7,19984559;-0,128777778;25;59,5;25,5;30;1;0;1;;
13;12;1;1;1;1;7,903937654;0,085638889;62,83333333;80;15;20;0;9;4;;
13;13;2;1;2;9;6,643364601;-0,438527778;29,5;49;41;25;0;0;0;;
13;13;1;1;1;1;7,177981075;0,226972222;53,83333333;85;20;10;0;2;1;;
13;13;3;1;3;25;7,316170972;0,211555556;31,66666667;27,5;27,5;60;0;1;1;;
13;14;3;1;3;25;7,560079133;0,003539931;32,20833333;40;30;45;0;1;0;;
13;14;1;1;1;1;7,286007423;0,062461806;53;70;18,375;26,625;1;0;4;;
13;14;2;1;2;9;6,294297383;-0,066001736;29,79166667;49;41;25;0;0;0;;
13;15;3;1;3;25;7,450863009;0,071326389;31,58333333;35;30;50;0;1;0;;
13;15;2;1;2;9;6,452943012;-0,174673611;30,41666667;49;41;25;0;0;0;;
13;15;1;1;1;1;7,245122006;0,103347222;53;75;20,25;19,75;1;1;2;;
13;16;3;1;3;25;7,401309598;0,014888889;30;40;30;45;0;1;0;;
13;16;1;1;1;1;7,356120873;0,104888889;54,66666667;75;20;20;0;3;3;;
13;16;2;1;2;9;6,391407019;-0,119777778;30,33333333;49;41;25;0;0;0;;
13;17;2;1;2;9;6,264740352;0,006888889;30,33333333;49;41;25;0;0;0;;
13;17;1;1;1;1;7,712325408;0,076555556;59,66666667;75;20;20;0;0;0;;
13;17;3;1;3;25;7,154512256;-0,083444444;25;55;30;30;0;1;0;;
13;18;1;1;1;1;7,612923526;0,068222222;58;75;20;20;0;2;0;;
13;18;2;1;2;9;6,163761991;-0,026444444;28,66666667;49;41;25;0;0;0;;
13;18;3;1;3;25;7,344745211;-0,041777778;28,33333333;50;25;40;0;2;1;;
13;19;1;1;1;1;6,990549635;-0,433111111;42;75;20;20;0;1;0;;
13;19;2;1;2;9;6,516590437;1,336222222;52,66666667;1;113;1;0;0;0;;
13;19;3;1;3;25;7,636114403;-0,903111111;20,33333333;50;25;40;0;0;0;;
13;20;3;1;3;25;7,005003292;-0,272;20,33333333;50;25;40;0;1;0;;
13;20;2;1;2;9;7,212397845;1,054;59,33333333;1;113;1;0;0;0;;
13;20;1;1;1;1;6,809713773;-0,782;35,33333333;55;40;20;0;5;2;;
13;21;3;1;3;25;7,213337861;0,618222222;36,33333333;35;0;80;0;1;0;;
13;21;1;1;1;1;7,325221;-0,045111111;52;75;35;5;0;2;1;;
13;21;2;1;2;9;6,545268734;-0,573111111;26,66666667;46;45;24;0;0;1;;
13;22;3;1;3;25;7,354031711;0,583222222;38;30;5;80;0;2;3;;
13;22;2;1;2;9;6,377576388;-0,518111111;25,33333333;50;41;24;0;0;0;;
13;22;1;1;1;1;7,322291463;-0,065111111;51,66666667;75;30;10;0;3;0;;
13;23;2;1;2;9;6,270464029;-0,119583333;28,83333333;49;41;25;0;0;0;;
13;23;3;1;3;25;7,510536631;-0,105583333;29,83333333;45;40;30;0;1;1;;
13;23;1;1;1;1;7,346711128;0,225166667;56,33333333;75;5,5;34,5;0;2;3;;
13;24;2;1;2;9;6,836966815;-0,042361111;37,16666667;49;41;25;0;0;0;;
13;24;3;1;3;25;7,067633973;-0,008361111;24,83333333;45;40;30;0;1;0;;
13;24;1;1;1;1;7,297747006;0,050722222;53;65;30,5;19,5;0;3;2;;
13;25;1;1;1;1;7,060580421;-0,226230903;45,70833333;60;32,5;22,5;0;2;4;;
13;25;3;1;3;25;7,704439057;0,511399306;42,5;28,125;6,875;80;1;0;1;;
13;25;2;1;2;9;6,267782101;-0,285168403;26,79166667;49;41;25;0;1;0;;
13;26;1;1;1;1;7,358437926;0,021151042;53,45833333;60;25;30;0;2;1;;
13;26;2;1;2;9;6,48626804;0,010526042;33,20833333;49;41;25;0;0;0;;
13;26;3;1;3;25;7,334644517;-0,031677083;28,33333333;51,375;33,625;30;1;0;1;;
13;27;2;1;2;9;5,913593797;-0,1473125;24,25;49;41;25;0;0;0;;
13;27;3;1;3;25;7,940725265;0,425875;45;28,25;6,75;80;1;0;1;;
13;27;1;1;1;1;7,115959666;-0,2785625;45,75;60;25;30;0;1;0;;
13;28;3;1;3;25;7,940725265;0,425875;45;28,25;6,75;80;1;0;2;;
13;28;1;1;1;1;7,115959666;-0,2785625;45,75;60;25;30;0;1;0;;
13;28;2;1;2;9;5,913593797;-0,1473125;24,25;49;41;25;0;0;0;;
14;1;2;1;2;9;7,147787022;0,05175;42,83333333;30;55;30;1;0;0;;
14;1;3;1;3;25;7,389404162;-0,12075;27,83333333;45;45;25;1;0;0;;
14;1;1;1;1;1;6,664003292;0,069;44,33333333;58;28,5;28,5;1;0;0;;
14;2;2;1;2;9;6,469876248;-0,002006944;32,83333333;51,5;25;26,75;1;0;8;;
14;2;3;1;3;25;7,179597979;0,014149306;26,75;45;45;25;0;0;1;;
14;2;1;1;1;1;6,70791217;-0,012142361;43,83333333;35;28,5;28,5;0;11;5;;
14;3;3;1;3;25;7,247171842;-0,018755694;27,25;43,3;26,8;25;0;1;1;;
14;3;1;1;1;1;6,731986002;0,008439306;44,43333333;50;30;30;0;8;0;;
14;3;2;1;2;9;5,814916081;0,010316389;24,93333333;40;18;26,75;1;0;1;;
14;4;2;1;2;9;6,790687194;0,275665;40,93333333;21,5;72;21,5;0;1;0;;
14;4;3;1;3;25;7,376812893;-0,154163333;27,16666667;43,3;26,8;25;0;0;0;;
